country,name,id,provider,source,future_programmes,future_hours,desc_pct,sample_title,sample_desc,quality_score,alternatives,alternative_sources,url
Egypt,إم بي سي مصر.eg,إم بي سي مصر.eg,openepg,egypt1,34,40.9,100.0,الرجل الأبيض المتوسط,زغلول الأبيض (أحمد آدم) مخترع عبقرينو، تنحصر مخترعاته فيما يخص الصرف الصحي، ولكنه لا يجد من يساعده على تنفيذ مخترعاته، ويقطن فى عمارة بنيت فى منتصف الثلاثينيات، وصدر لها أمر إزالة، وعلى السكان أن تستشكل لإعادة النظر، والقيام بتنكيس العمارة، ولكن السكان يتقاعسون عن دفع رسوم الإستشكال. ويعاني زغلول من جاره (سعيد طرابيك) الذى يملأ البانيو ليستحم فيه، بدلاً من المصيف، وتتساقط المياة على حجرة نوم زغلول، كما أنه أيضاً يحب جارته اوفا (نشوي مصطفي) ولا يستطيع أن يتزوجها، لقلة ذات اليد، كما كان شقيقها الأكبر القزم صابر (محمد عيد) يعترض على زواج أخته من الفاشل زغلول، فقام الأخير بخطفه فى حقيبة لتسريبه بأحد الخرابات، وعندما اعترضه بعض قطاع الطرق، شرح لهم حالته المادية المزرية، فتعاطفوا معه، وأمدوه بمطواة قرن غزال، ليثبت بها أصحاب السيارات الفارعة، ويسرقهم ليحل مشاكله المادية. أدهم (عزت أبوعوف) رجل أعمال يعاني من الغيرة المرضية لزوجته فريدة (شمس)، كما يقيم شراكة مع سيدة الأعمال نادية (نادية الراوي)،ويميل إليها، حتى أنه فكر فى تطليق فريدة والزواج من نادية، ولكن الأخيرة إستغلت سفر آدم لإنجاز بعض الأعمال، واتفقت مع سكرتيرة على الزواج، مقابل أن يستغل التوكيل الذى حرره له أدهم، ليبيع لها كل ممتلكاته، وعندما عاد ادهم وإكتشف الملعوب، هام على وجهه فاقداً الثقة فى كل شيئ، حتى إعترضه زغلول بالمطواة، وحاول سرقته، ولكن أدهم اليائس، ألقي بالمحفظة من نافذة السيارة، وإنطلق بالسيارة فى الصحراء، وبجواره زغلول، يرجوه أن يهدئ السرعة، حتى إستعاد أدهم توازنه وتوقف بالسيارة.صار زغلول مع أدهم فى خندق واحد، عندما تعرضوا لمشكلة مع رجل العصابات العربي سيطرة (محمود البزاوي) ومساعده المر بزيادة (ماجد الكدواني) أثناء مطاردتهم للفتاة كراملة (سمية الخشاب)، التى خرجت عن طوع العربي سيطرة، وتعاطف معها زغلول وأدهم، وصحباها فى سيارتهم. فكر أدهم فى إستعادة أملاكه بالسطو على خزينة الشركة والإستيلاء على المستندات والأموال، ووعد زغلول بنصف مليون جنيه مكافأة ليحل كل مشاكله، ووافق زغلول، وصحبوا معهم كراملة، وتمكنوا من فتح الخزينة، وإستعادة أموال القرض الذى كان أدهم قد طلبه من البنك قبل سفره، ومع الأموال كل المستندات التى تثبت ملكيته للشركة والمصنع، وطلب أدهم من زغلول، عدم الإقتراب من الأموال، حتى يعيدها للبنك. وعندما ترك أدهم الحجرة فى الفندق وبها زغلول وكراملة، وذهب لبار الفندق، حاولت كراملة إغراء زغلول للهرب بحقيبة النقود، وعندما رفض وأراد أن ينال منها، طلبت منه الإستحمام اولاً، ولكنه دخل الحمام ومعه الحقيبة، وفى تلك الأثناء حضر العربي سيطرة والمر بزيادة، وسرقوا حقيبة النقود والمستندات، ولكنهم إكتشفوا أن زغلول قد أخلي الحقيبة من النقود، وترك لهم المستندات، التى ألقوا بها فى الشارع، ولكن ادهم الذى تقابل بالبار، مع طبيب العائلة (راغب تعاليب)، الذى أخبره بحمل زوجته فريدة، التى حن إليها وإتصل بها للإطمئنان، ثم اكتشف ضياع الحقيبة، ولكنه إستطاع جمع المستندات من الشارع، بينما قبض البوليس على اللصان، وإستعاد أدهم أمواله من زغلول، وإسترد شركته ومصنعه، ووضعت فريدة مولودها. إستطاع زغلول إقناع باقي السكان لدفع نصيبهم فى تنكيس العمارة، وإثناء ذلك، حضر أدهم وعرض عليهم الشراكة فى العمل حتى تنصلح أحوالهم، وأهدي زغلول نصف مليون جنيه، كان قد وعده بها. (الرجل الأبيض المتوسط),195.35,0,,https://www.open-epg.com/files/egypt1.xml
Saudi Arabia,MBC MASR.sa,MBC MASR.sa,openepg,saudiarabia1,34,40.9,100.0,أهلاً بالستات:الحلقة 154,يطل عليكم مقدمو البرنامج لمناقشة كل ما يخص المرأة العصرية بينما يحاولون إيجاد جواب للسؤال العظيم: الستات عايزة إيه؟,195.35,1,openepg:saudiarabia2:MBC MASR.sa,https://www.open-epg.com/files/saudiarabia1.xml
Egypt,عمان.eg,عمان.eg,openepg,egypt1,77,39.9,48.1,أخبار الثانية,,195.33,0,,https://www.open-epg.com/files/egypt1.xml
Saudi Arabia,Al Nahar Drama.sa,Al Nahar Drama.sa,openepg,saudiarabia1,32,41.5,100.0,الضوء الشارد,يسوء الصراع طبقي بين عائلة العزايزة الإقطاعية وعائلة السوالم محدثة النعمة، حين تلجأ عائلة السوالم لطرق غير شرعية للفوز بكرسي مجلس الشعب الذي كان حكراً على العزايزة.,194.25,3,openepg:saudiarabia2:Al Nahar Drama.sa;openepg:saudiarabia3:Al Nahar Drama.sa;openepg:saudiarabia4:Al Nahar Drama.sa,https://www.open-epg.com/files/saudiarabia1.xml
UAE,العربية Business.ae,العربية Business.ae,openepg,uae6,23,47.5,100.0,الاسواق العربية,الأسواق العربية 3,194.25,0,,https://www.open-epg.com/files/uae6.xml
Saudi Arabia,Gametoon.sa,Gametoon.sa,openepg,saudiarabia5,31,41.5,100.0,Stream Nation - Ori And The Will Of The Wisps,Stream Nation - Ori And The Will Of The Wisps,193.25,0,,https://www.open-epg.com/files/saudiarabia5.xml
Egypt,LBC.eg,LBC.eg,openepg,egypt2,38,43.5,86.8,برنامج بلا تصنيف,,192.69,0,,https://www.open-epg.com/files/egypt2.xml
Saudi Arabia,MBC Max HD.sa,MBC Max HD.sa,openepg,saudiarabia1,31,41.0,100.0,سبايدر-مان: هومكامينغ,بيتر باركر فتىً كغيره من المراهقين.. يقوم بالأعمال المعتادة كطالب يؤدي واجباته المدرسية والمنزلية مثل التخلص من قمامة المنزل.. أما الخلاص من المجرمين فهو واجب فوق اعتيادي! يصبح أكثر انشغالاً عندما يظهر وغدٌ شرير جديد يهدد بتدمير كل شيء غالٍ وعزيز على قلب بيتر! أكشن وخيال مبهر.. لا يفوتكم.,192.5,3,openepg:saudiarabia2:MBC Max HD.sa;openepg:saudiarabia3:MBC Max HD.sa;openepg:saudiarabia4:MBC Max HD.sa,https://www.open-epg.com/files/saudiarabia1.xml
Saudi Arabia,MBC 2 HD.sa,MBC 2 HD.sa,openepg,saudiarabia1,28,42.5,100.0,سيليبريتي سكوب:الحلقة 38,نسلط الضوء على أكثر الفنانين إثارة في عالم الأفلام والموسيقى والأزياء والبرامج التلفزيونية، ونتحدث عن أكثر الأسرار التي يحتضنها النجوم خصوصية، بالإضافة إلى المصممين المفضلين لديهم ومعلومات عن الجمال ونمط معيشتهم وأخيراً حياتهم العاطفية.,191.75,3,openepg:saudiarabia2:MBC 2 HD.sa;openepg:saudiarabia3:MBC 2 HD.sa;openepg:saudiarabia4:MBC 2 HD.sa,https://www.open-epg.com/files/saudiarabia1.xml
Saudi Arabia,Rotana Classic HD.sa,Rotana Classic HD.sa,openepg,saudiarabia1,29,41.5,100.0,الزوجة 13,شادية ورشدي أباظة بفيلم رومانسي في إطار كوميدي خفيف. مراد شاب ثري له من قبل 12 تجربة زواج فاشلة. يقابل عايدة على شاطئ البحر ويُعجب بها، فيعرض عليها الزواج وتوافق، فيتزوجان في نفس اليوم حتى لا تسمع شيئاً عن ماضيه، لكنها تعرف السر من خطيبته السابقة.. فتقرر أن تؤدبه وتحسن تأديبه!,191.25,1,openepg:saudiarabia2:Rotana Classic HD.sa,https://www.open-epg.com/files/saudiarabia1.xml
Egypt,Rotana Cinema Masr.eg,Rotana Cinema Masr.eg,openepg,egypt2,24,44.5,100.0,Qalb Ommoh,"When Magdy is critically injured in a fight, the doctors struggle to save his life when he requires a heart transplant. But Younis' mother dies and the doctors transplant her heart to Magdy who starts acting in a motherly way towards Younis.",190.75,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,Rotana Cinema.eg,Rotana Cinema.eg,openepg,egypt2,24,44.5,100.0,Al-Afarit,"The daughter of the famous announcer Karima is kidnapped by a follower of Kataa, the leader of a gang of children. When the singer Amr Diab meets the now-grown girl who is known as Belia, Amr joins forces with Karima to save the girl from the gang.",190.75,0,,https://www.open-epg.com/files/egypt2.xml
Saudi Arabia,Star Action.sa,Star Action.sa,openepg,saudiarabia1,27,42.3,100.0,المرتزقة 2,مهمة كانوا يَرونها سهلة وبسيطة، إلا أنها سرعان ما انحرفت عن مسارها وأدت لمقتل أحد أفرادها بطريقة وحشية؛ الآن يتوغل فريق ذي إكسبيندابلز في عمق أراضي العدو سعياً للانتقام، بالرغم من الظروف المعاكسة لهم، وتعمل في غير صالحهم.,190.45,1,openepg:saudiarabia2:Star Action.sa,https://www.open-epg.com/files/saudiarabia1.xml
Saudi Arabia,Zee Aflam.sa,Zee Aflam.sa,openepg,saudiarabia1,25,43.5,100.0,ايه فلايينغ جات,بطل خارق يحارب الجريمة ويحمي الناس، لكنه يضطر لمواجهة خصم قوي والتغلب عليه ليحمي مدينته، فهل يتمكن من حماية مدينته وسكانها الأبرياء؟,190.25,1,openepg:saudiarabia2:Zee Aflam.sa,https://www.open-epg.com/files/saudiarabia1.xml
Egypt,إم بي سي بوليوود.eg,إم بي سي بوليوود.eg,openepg,egypt1,29,40.7,100.0,Yeh Rishta Kya Kehlata Hai,تدور الأحداث حول أكشارا ونايتيكي، اللذان يحاصرهما زواج مرتب بقوة فرض عليهما من قبل مجتمع منافق، يكافحون من أجل فهم بعضهم البعض ولكنهم يتفهمون ويدعمون ويحبون بعضهم البعض تدريجيًا.,190.05,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,Cima.eg,Cima.eg,openepg,egypt2,23,44.5,100.0,Ghawi Hobb,"Salah leaves the police academy for singing, he meets his childhood sweetheart Malak ,who's now married to a man working in illegal trade. When Malak's husband finds out about Salah, he begins to interfere.",189.75,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,Rotana Comedy.eg,Rotana Comedy.eg,openepg,egypt2,23,44.5,100.0,Alf Mabrouk,"Ahmed Galal, who's preparing for his wedding, discovers that he's living the same day he spent yesterday, where the day repeats itself with different events. He finds himself trapped in one day and can't escape from it.",189.75,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,Mix ONE.eg,Mix ONE.eg,openepg,egypt2,40,43.5,80.0,برنامج مطبخ ميكس,,189.25,0,,https://www.open-epg.com/files/egypt2.xml
Saudi Arabia,stc tv sports HD.sa,stc tv sports HD.sa,openepg,saudiarabia1,27,41.5,100.0,فيورنتينا × نابولي 2026/27,يلعب فريق فيورنتينا ضد فريق نابولي ضمن مباريات الدوري الإيطالي لعام 2026/27.,189.25,1,openepg:saudiarabia2:stc tv sports HD.sa,https://www.open-epg.com/files/saudiarabia1.xml
Egypt,Osn Ya Hala Aflam.eg,Osn Ya Hala Aflam.eg,openepg,egypt2,24,43.5,100.0,El Gareema,"When a violent criminal breaks out from a psychiatric hospital, the concerned authorities discover his connection to a number of prior crimes involving prominent figures.",189.25,0,,https://www.open-epg.com/files/egypt2.xml
Saudi Arabia,OSNtv Movies Family.sa,OSNtv Movies Family.sa,openepg,saudiarabia5,27,41.4,100.0,Harry Potter And The Chamber Of Secrets,Harry Potter And The Chamber Of Secrets,189.1,0,,https://www.open-epg.com/files/saudiarabia5.xml
Saudi Arabia,OSNtv Movies Comedy.sa,OSNtv Movies Comedy.sa,openepg,saudiarabia5,27,41.3,100.0,Miss Congeniality,Miss Congeniality,188.95,0,,https://www.open-epg.com/files/saudiarabia5.xml
Saudi Arabia,OSNtv Movies Hollywood.sa,OSNtv Movies Hollywood.sa,openepg,saudiarabia5,27,41.2,100.0,Stand Up Guys,Stand Up Guys,188.8,0,,https://www.open-epg.com/files/saudiarabia5.xml
Saudi Arabia,OSNtv Yahala Aflam.sa,OSNtv Yahala Aflam.sa,openepg,saudiarabia5,25,42.5,100.0,Shamareekh,Shamareekh,188.75,0,,https://www.open-epg.com/files/saudiarabia5.xml
Egypt,Al Dafrah.eg,Al Dafrah.eg,openepg,egypt2,47,43.5,70.2,El Kandoush 2,"The events resume in season 2, as it becomes clear that there are hidden motives behind Yasmine's marriage to Azmi as she thinks he is behind the murder of her father, which prompts her to plot against him. Azmi's life is turned upside down after the police arrest his brother Rashad.",188.41,0,,https://www.open-epg.com/files/egypt2.xml
Saudi Arabia,Rotana Aflam +.sa,Rotana Aflam +.sa,openepg,saudiarabia1,26,41.5,100.0,أحمد نوتردام..,يسعى الصحفي أحمد لاكتشاف لغز جرائم القتل المتكررة، وتحقيق سبق صحفي لم يسبقه إليه أحد. يلاحظ أحمد هوس القاتل بشخصية أحدب نوتردام الشهيرة، فيتنكر على هيئته لاستدراج القاتل الحقيقي، ويقع خلال العملية بمجموعة من الأحداث الكوميدية المضحكة.,188.25,1,openepg:saudiarabia2:Rotana Aflam +.sa,https://www.open-epg.com/files/saudiarabia1.xml
Saudi Arabia,Rotana Cinema + US.sa,Rotana Cinema + US.sa,openepg,saudiarabia1,25,42.0,100.0,زقاق المدق,منطقة الحسين الشهيرة بالقاهرة، يسكنها أشخاص تربطهم علاقات الجوار والقربى. حميدة فتاة يتيمة تطمح لحياة أكثر تحرراً ورفاهية. يتغير كل شيء حين يسافر خطيبها (حلاق الزقاق): فتنساق حميدة وراء تصرفات غريبة عنها.. غير آبهة بما يخبئ لها القدر من مفاجآت! لا يمكنكم تفويته!,188.0,1,openepg:saudiarabia2:Rotana Cinema + US.sa,https://www.open-epg.com/files/saudiarabia1.xml
Egypt,إم بي سي مصر 2.eg,إم بي سي مصر 2.eg,openepg,egypt1,37,39.5,89.2,صلة رحم,في إطار درامي تشويقي، يناقش المسلسل قضية تأجير الأرحام، من خلال قصة طبيب تخدير يدعى (حسام) وزوجته (ليلى).,187.61,0,,https://www.open-epg.com/files/egypt1.xml
Saudi Arabia,OSNtv Movies Horror.sa,OSNtv Movies Horror.sa,openepg,saudiarabia5,24,42.2,100.0,Weapons,Weapons,187.3,0,,https://www.open-epg.com/files/saudiarabia5.xml
Saudi Arabia,stc tv sports 1 HD.sa,stc tv sports 1 HD.sa,openepg,saudiarabia1,25,41.5,100.0,فيورنتينا × تورينو 2026/27,يلعب فريق فيورنتينا ضد فريق تورينو ضمن مباريات الدوري الإيطالي لعام 2026/27.,187.25,1,openepg:saudiarabia2:stc tv sports 1 HD.sa,https://www.open-epg.com/files/saudiarabia1.xml
Saudi Arabia,Star Movies HD.sa,Star Movies HD.sa,openepg,saudiarabia1,24,41.8,100.0,بادينغتون 2,بعد أن يستقر بادينغتون بسعادة مع عائلة براون ويصبح محبوبًا في مجتمعه المحلي، يبدأ في تنفيذ مجموعة من الأعمال الغريبة ليشتري الهدية المثالية لعيد ميلاد عمّته لوسي المئة، لكن الهدية تُسرق قبل أن يتمكن من تقديمها.,186.7,1,openepg:saudiarabia2:Star Movies HD.sa,https://www.open-epg.com/files/saudiarabia1.xml
Egypt,وان دراما.eg,وان دراما.eg,openepg,egypt1,35,34.0,100.0,Uzak Sehir,تصل امرأة مع ابنها إلى موطن زوجها الراحل لدفن جثمانه والمغادرة بسلام، لكن عائلته ذات النفوذ تمنعها من المغادرة وتحدث معارك تُظهر الكثير من الأسرار المظلمة.,186.0,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,One Drama.eg,One Drama.eg,openepg,egypt2,35,34.0,100.0,Uzak Sehir,"A woman and her son travel to the country of her late husband, but his wealthy family forbids them from leaving, sparking a conflict as horrific secrets come to light.",186.0,0,,https://www.open-epg.com/files/egypt2.xml
Saudi Arabia,OSNtv Movies Premiere.sa,OSNtv Movies Premiere.sa,openepg,saudiarabia5,24,41.2,100.0,In The Heights,In The Heights,185.8,0,,https://www.open-epg.com/files/saudiarabia5.xml
Saudi Arabia,Alfa Cinema 1.sa,Alfa Cinema 1.sa,openepg,saudiarabia5,23,41.6,100.0,The Dealer,The Dealer,185.4,0,,https://www.open-epg.com/files/saudiarabia5.xml
Saudi Arabia,Rotana Cinema Masr.sa,Rotana Cinema Masr.sa,openepg,saudiarabia1,23,41.5,100.0,قلب أمه,يصاب مجدي تختوخ، زعيم عصابة كبيرة، بإصابات بالغة يُنقل على إثرها للمستشفى، ليخضع لعملية زرع قلب من والدة يونس المتوفاة. تبدأ بعدها المواقف الكوميدية بين يونس وقلب أمه الذي زُرع في صدر تختوخ. بطولة شيكو وهشام ماجد، للمخرج عمرو صلاح.,185.25,1,openepg:saudiarabia2:Rotana Cinema Masr.sa,https://www.open-epg.com/files/saudiarabia1.xml
Saudi Arabia,TCM.sa,TCM.sa,openepg,saudiarabia1,22,41.9,100.0,ذا ريڤنانت,أداءٌ مدهشٌ لليوناردو دي كابريو حاز به جائزة الأوسكار عن دور بائع الفراء الأسطوري (هيو غلاس) الذي حارب كي يشق طريق عودته إلى المدنية بعد تعرضه لهجوم دب وحشي! قصة حقيقية عن الثأر والجزاء وتحمُّل ما لا يطيقه بشر.. لا تفوتكم.,184.85,1,openepg:saudiarabia2:TCM.sa,https://www.open-epg.com/files/saudiarabia1.xml
Saudi Arabia,OSNtv Movies Action.sa,OSNtv Movies Action.sa,openepg,saudiarabia5,22,41.7,100.0,Blood Diamond,Blood Diamond,184.55,0,,https://www.open-epg.com/files/saudiarabia5.xml
Egypt,زي ألوان.eg,زي ألوان.eg,openepg,egypt1,34,33.5,100.0,Kundali Bhagya,تدور أحداث المسلسل حول الشقيقتين بريتا وسيرشتي، واللتان يذهبان في مغامرة من أجل البحث عن والدتهما سارلا.,184.25,0,,https://www.open-epg.com/files/egypt1.xml
