provider,source,id,name,future_programmes,future_hours,desc_pct,url,reason
epgshare,SA1,GMA.News.TV.sa,GMA News TV,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,GMA.Pinoy.TV.sa,GMA Pinoy TV,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,H2.HD.sa,H2 HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,History.HD.sa,History HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Kapatid.TV5.sa,Kapatid TV5,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,KTV.Arabe.HD.sa,KTV Arabe HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,KTV.Ethraa.HD.sa,KTV Ethraa HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,KTV.Majlis.HD.sa,KTV Majlis HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,KTV.Sport.HD.sa,KTV Sport HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,KTV.Sport.Plus.HD.sa,KTV Sport Plus HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,KTV1.HD.sa,KTV1 HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,KTV2.HD.sa,KTV2 HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Madani.TV.sa,Madani TV,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Marina.TV.sa,Marina TV,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Moonbug.Kids.sa,Moonbug Kids,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,MTV.00s.sa,MTV 00s,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,MTV.Live.HD.sa,MTV Live HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Music.Now.sa,Music Now,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Myx.sa,Myx,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,NHK.World.TV.sa,NHK World TV,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Nick.Jr..sa,Nick Jr.,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Nickelodeon.HD.sa,Nickelodeon HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,NickToons.HD.sa,NickToons HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.Comedy.sa,OSN TV Comedy,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.Crime.sa,OSN TV Crime,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.Kids.sa,OSN TV Kids,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.Kidzone.sa,OSN TV Kidzone,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.Mezze.sa,OSN TV Mezze,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.Movies.Action.sa,OSN TV Movies Action,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.Movies.Comedy.sa,OSN TV Movies Comedy,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.Movies.Family.sa,OSN TV Movies Family,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.Movies.Hollywood.sa,OSN TV Movies Hollywood,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.Movies.Premiere.sa,OSN TV Movies Premiere,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.News.sa,OSN TV News,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.Now.sa,OSN TV Now,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.One.sa,OSN TV One,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.Showcase.sa,OSN TV Showcase,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.Showcase.Classics.sa,OSN TV Showcase Classics,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.Yahala.sa,OSN TV Yahala,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.Yahala.Aflam.sa,OSN TV Yahala Aflam,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSN.TV.Yahala.Bil.Arabi.sa,OSN TV Yahala Bil Arabi,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSNtv.Movies.Horror.sa,OSNtv Movies Horror,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,OSNtv.Popup.Bourne.Every.Minute.sa,OSNtv Popup Bourne Every Minute,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,PBA.Rush.sa,PBA Rush,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Rusiya.Al.Yawm.sa,Rusiya Al Yawm,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Sharjah.Sport.HD.sa,Sharjah Sport HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Sharjah.TV.sa,Sharjah TV,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Sharqiya.from.Kalba.sa,Sharqiya from Kalba,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Sky.News.Arabia.sa,Sky News Arabia,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Sky.News.Arabia.HD.sa,Sky News Arabia HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Sky.News.HD.sa,Sky News HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,TFC.sa,TFC,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,TLC.HD.sa,TLC HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
openepg,egypt1,أبو ظبي.eg,أبو ظبي.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,أو إس إن كيدز.eg,أو إس إن كيدز.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,إي تي سي.eg,إي تي سي.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,إيه تي في.eg,إيه تي في.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,البحرين.eg,البحرين.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,الشمس.eg,الشمس.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,الكويت.eg,الكويت.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,المغربية الثانية.eg,المغربية الثانية.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,المنار.eg,المنار.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,الوطنية 1.eg,الوطنية 1.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,الوطنية 2.eg,الوطنية 2.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,ديسكفري.eg,ديسكفري.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,روتانا أفلام بلاس.eg,روتانا أفلام بلاس.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,روتانا+ أتش دي.eg,روتانا+ أتش دي.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,ستار أكشن.eg,ستار أكشن.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,ستار موفيز.eg,ستار موفيز.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,ستار ورلد.eg,ستار ورلد.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,سلام.eg,سلام.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,سي بي سي سفرة.eg,سي بي سي سفرة.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,قطر.eg,قطر.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,ميكس.eg,ميكس.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,ناشونال جيوجرافيك أبو ظبي.eg,ناشونال جيوجرافيك أبو ظبي.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,ناشيونال جيوجرافيك.eg,ناشيونال جيوجرافيك.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt1,وان موفيز.eg,وان موفيز.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt1.xml,ZERO_FUTURE_EPG
openepg,egypt2,2M TV.eg,2M TV.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Abu Dhabi TV.eg,Abu Dhabi TV.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Al Shams.eg,Al Shams.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Al-Manar.eg,Al-Manar.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,AlSharqiya.eg,AlSharqiya.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,atv.eg,atv.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Bahrain TV.eg,Bahrain TV.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,beIN Series HD 2.eg,beIN Series HD 2.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,CBC sofra.eg,CBC sofra.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Discovery.eg,Discovery.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,ETC TV.eg,ETC TV.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,iFILM TV.eg,iFILM TV.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Kuwait.eg,Kuwait.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Mix.eg,Mix.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,National Geographic Abu Dhabi.eg,National Geographic Abu Dhabi.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,National Geographic.eg,National Geographic.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Oman.eg,Oman.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,One Movies.eg,One Movies.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,OSN TV Kids.eg,OSN TV Kids.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Qatar.eg,Qatar.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Rotana Movies+.eg,Rotana Movies+.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Rotana+ HD.eg,Rotana+ HD.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Salam TV.eg,Salam TV.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Star Action.eg,Star Action.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Star Movies.eg,Star Movies.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Star World.eg,Star World.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Thikrayat Tv.eg,Thikrayat Tv.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Watania 2.eg,Watania 2.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,egypt2,Watania1.eg,Watania1.eg,0,0.0,0.0,https://www.open-epg.com/files/egypt2.xml,ZERO_FUTURE_EPG
openepg,qatar1,beIN SPORTS 1 AFC.qa,beIN SPORTS 1 AFC.qa,0,0.0,0.0,https://www.open-epg.com/files/qatar1.xml,ZERO_FUTURE_EPG
openepg,qatar1,beIN SPORTS 2 AFC.qa,beIN SPORTS 2 AFC.qa,0,0.0,0.0,https://www.open-epg.com/files/qatar1.xml,ZERO_FUTURE_EPG
openepg,qatar1,beIN SPORTS 3 AFC.qa,beIN SPORTS 3 AFC.qa,0,0.0,0.0,https://www.open-epg.com/files/qatar1.xml,ZERO_FUTURE_EPG
openepg,qatar1,beIN SPORTS 4 AFC.qa,beIN SPORTS 4 AFC.qa,0,0.0,0.0,https://www.open-epg.com/files/qatar1.xml,ZERO_FUTURE_EPG
openepg,qatar1,beIN SPORTS 5 AFC.qa,beIN SPORTS 5 AFC.qa,0,0.0,0.0,https://www.open-epg.com/files/qatar1.xml,ZERO_FUTURE_EPG
openepg,qatar1,beIN SPORTS 6 AFC.qa,beIN SPORTS 6 AFC.qa,0,0.0,0.0,https://www.open-epg.com/files/qatar1.xml,ZERO_FUTURE_EPG
openepg,qatar1,beIN SPORTS AFC.qa,beIN SPORTS AFC.qa,0,0.0,0.0,https://www.open-epg.com/files/qatar1.xml,ZERO_FUTURE_EPG
openepg,qatar1,beIN SPORTS NBA.qa,beIN SPORTS NBA.qa,0,0.0,0.0,https://www.open-epg.com/files/qatar1.xml,ZERO_FUTURE_EPG
openepg,qatar3,2023 Alkass 8.qa,2023 Alkass 8.qa,0,0.0,0.0,https://www.open-epg.com/files/qatar3.xml,ZERO_FUTURE_EPG
openepg,qatar5,cartoonito.qa,cartoonito.qa,0,0.0,0.0,https://www.open-epg.com/files/qatar5.xml,ZERO_FUTURE_EPG
openepg,qatar5,CBeebies-1.qa,CBeebies-1.qa,0,0.0,0.0,https://www.open-epg.com/files/qatar5.xml,ZERO_FUTURE_EPG
openepg,saudiarabia1,Al Rai.sa,Al Rai.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia1.xml,ZERO_FUTURE_EPG
openepg,saudiarabia1,Al Thaqafeya.sa,Al Thaqafeya.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia1.xml,ZERO_FUTURE_EPG
openepg,saudiarabia1,Bedaya.sa,Bedaya.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia1.xml,ZERO_FUTURE_EPG
openepg,saudiarabia1,Bloomberg.sa,Bloomberg.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia1.xml,ZERO_FUTURE_EPG
openepg,saudiarabia1,CNBC.sa,CNBC.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia1.xml,ZERO_FUTURE_EPG
openepg,saudiarabia1,Punch TV.sa,Punch TV.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia1.xml,ZERO_FUTURE_EPG
openepg,saudiarabia1,SSC News.sa,SSC News.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia1.xml,ZERO_FUTURE_EPG
openepg,saudiarabia2,Al Rai.sa,Al Rai.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia2.xml,ZERO_FUTURE_EPG
openepg,saudiarabia2,Al Thaqafeya.sa,Al Thaqafeya.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia2.xml,ZERO_FUTURE_EPG
openepg,saudiarabia2,Bedaya.sa,Bedaya.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia2.xml,ZERO_FUTURE_EPG
openepg,saudiarabia2,Bloomberg.sa,Bloomberg.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia2.xml,ZERO_FUTURE_EPG
openepg,saudiarabia2,CNBC.sa,CNBC.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia2.xml,ZERO_FUTURE_EPG
openepg,saudiarabia2,Punch TV.sa,Punch TV.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia2.xml,ZERO_FUTURE_EPG
openepg,saudiarabia2,SSC News.sa,SSC News.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia2.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,24 Channel.sa,24 Channel.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,8 XM.sa,8 XM.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,A Plus.sa,A Plus.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Aaj Entertainment.sa,Aaj Entertainment.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Aaj News.sa,Aaj News.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,AAN TV.sa,AAN TV.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Abb Takk News.sa,Abb Takk News.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Abu Dhabi Sports 1 HD.sa,Abu Dhabi Sports 1 HD.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Abu Dhabi Sports 2 HD.sa,Abu Dhabi Sports 2 HD.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Abu Dhabi TV HD.sa,Abu Dhabi TV HD.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Al Hurra HD.sa,Al Hurra HD.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Al Resalah HD.sa,Al Resalah HD.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,ART Aflam 2.sa,ART Aflam 2.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,ART Aflam.sa,ART Aflam.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,ART Cinema.sa,ART Cinema.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,ART Hekayat 2.sa,ART Hekayat 2.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,ART Hekayat.sa,ART Hekayat.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,ARY Digital.sa,ARY Digital.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,ARY News Live.sa,ARY News Live.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,ARY Zindagae.sa,ARY Zindagae.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Bol Entertainment.sa,Bol Entertainment.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Bol News.sa,Bol News.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Boomerang HD.sa,Boomerang HD.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,City 21.sa,City 21.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,City 42.sa,City 42.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Dawn News.sa,Dawn News.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Discover Pakistan.sa,Discover Pakistan.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Dunya News.sa,Dunya News.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Express Entertainment.sa,Express Entertainment.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Express News.sa,Express News.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Film World.sa,Film World.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,FILMAX.sa,FILMAX.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Geo Entertainment.sa,Geo Entertainment.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Geo Kahani.sa,Geo Kahani.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Geo News Live.sa,Geo News Live.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,Geo Taiz.sa,Geo Taiz.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
openepg,saudiarabia3,GNN.sa,GNN.sa,0,0.0,0.0,https://www.open-epg.com/files/saudiarabia3.xml,ZERO_FUTURE_EPG
