provider,source,id,name,future_programmes,future_hours,desc_pct,sample_title,sample_desc,url
openepg,saudiarabia2,Star Movies HD.sa,Star Movies HD.sa,17,30.0,100.0,Paddington 2,"Paddington, now happily settled with the Brown family and a well-liked member of the local community, takes on a series of odd jobs to buy the perfect present for his Aunt Lucy’s 100th birthday, only for the gift to be stolen.",https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,Star World HD.sa,Star World HD.sa,31,29.0,100.0,"Will Trent:The Most Beautiful, Fierce, Smart, Powe...","When a murder investigation reveals there's more to the story than meets the eye, Special Agent Will Trent relies on his keen instincts and unique experience to uncover the truth.",https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,STARZPLAY Sports.sa,STARZPLAY Sports.sa,31,29.0,100.0,UFC - Dana White's Contender Series,Tune in to the latest events from the UFC - Dana White's Contender Series.,https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,stc tv cinema.sa,stc tv cinema.sa,30,29.0,100.0,stc tv cinema,"The ultimate destination for movie enthusiasts and families alike. We bring the enchanting world of Arabic cinema right to your living room, making every night a movie night.",https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,stc tv drama.sa,stc tv drama.sa,39,28.8,100.0,Batn W Thahr:Al-Wajh Al-Akhar,"When Salama's daughter Reem arrives, Suhaila is upset. Meanwhile, the four children try to make Reem’s stay at home as comfortable as possible.",https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,stc tv family.sa,stc tv family.sa,51,29.5,100.0,Assaf:Bidaya Jadida,"Courage and determination for good make the difference; truth prevails, no matter how long it takes.",https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,stc tv sports 1 HD.sa,stc tv sports 1 HD.sa,16,28.6,100.0,Genoa X Como 2026/27,Genoa takes on Como at the 2026 – 27 Serie A.,https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,stc tv sports HD.sa,stc tv sports HD.sa,17,28.6,100.0,Fiorentina X Napoli 2026/27,Fiorentina takes on Napoli at the 2026 – 27 Serie A.,https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,TCM.sa,TCM.sa,15,28.9,100.0,The Revenant,"Leonardo DiCaprio delivers an Academy Award winning performance as the legendary fur trader Hugh Glass who fights his way back to civilization after a brutal bear attack in this real life tale of revenge, retribution and sheer endurance.",https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,Ten.sa,Ten.sa,30,29.0,100.0,TeN,"Entertainment channel offering a range of popular series, news segments, and talk shows.",https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,TLC HD.sa,TLC HD.sa,36,28.9,100.0,Coming From America:Do We Fit In?,"Africa's searing climate proves it's not for the fainthearted. Tensions rise as money becomes an issue, and each family must face their own obstacles.",https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,Travel.sa,Travel.sa,30,29.0,100.0,Building Alaska:Destructive Forces,"Daring individuals battle the elements to construct their dream homes in the Alaskan wilderness. With no roads or supply centers, they have to get creative to build in one of the most remote and rugged areas on the planet.",https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,Wanasah.sa,Wanasah.sa,30,29.0,100.0,Wanasah,"A handpicked selection of video clips, concerts and music programs round the clock primarily aimed at Arab youth.",https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,Wousta from Al Dhaid.sa,Wousta from Al Dhaid.sa,30,29.0,100.0,Wousta from Al Dhaid,"The channel forms a bridge linking the past of the Emirate of Sharjah with its present, and reflects on the emirate's heritage and culture.",https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,Zee Aflam.sa,Zee Aflam.sa,16,29.0,100.0,A Flying Jatt,"Jatt is a reluctant superhero who fights crime and protects people. He meets his match in the evil Raka, who he must vanquish to save the day.",https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,Zee Alwan.sa,Zee Alwan.sa,30,29.0,100.0,Hayat Qalbi:Episode 73,"A spinoff of the popular drama series Kumkum Bhagya, the story follows sisters Preeta and Shrishti who move to Mumbai after their father’s death and find out that they are long lost daughters of Sarla Arora.",https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,Zekrayat.sa,Zekrayat.sa,35,28.5,100.0,Masrahiyat,Stay connected and enjoy these diverse plays.,https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia3,24 Channel.sa,24 Channel.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,8 XM.sa,8 XM.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,A Plus.sa,A Plus.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Aaj Entertainment.sa,Aaj Entertainment.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Aaj News.sa,Aaj News.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,AAN TV.sa,AAN TV.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Abb Takk News.sa,Abb Takk News.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Abu Dhabi Sports 1 HD.sa,Abu Dhabi Sports 1 HD.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Abu Dhabi Sports 2 HD.sa,Abu Dhabi Sports 2 HD.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Abu Dhabi TV HD.sa,Abu Dhabi TV HD.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Al Hurra HD.sa,Al Hurra HD.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Al Nahar Drama.sa,Al Nahar Drama.sa,23,29.0,100.0,ستهم,‫‫تقع سيدة في مشكلة حين تضطر إلى العمل في وظيفة صعبة لتجد لقمة العيش في ظل وفاة زوجها وبقائها وحيدة مع طفل رضيع.‬‬,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Al Nahar TV.sa,Al Nahar TV.sa,39,28.5,100.0,حياتك من الطبيعة,‫‫تدعو المضيفة مختلف الأشخاص الذين فقدوا الوزن باستخدام منتجات وطرق طبيعية لتثقيف المشاهدين حول الطرق الأكثر صحية لفقدان الوزن.‬‬,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Al Resalah HD.sa,Al Resalah HD.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,ART Aflam 2.sa,ART Aflam 2.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,ART Aflam.sa,ART Aflam.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,ART Cinema.sa,ART Cinema.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,ART Hekayat 2.sa,ART Hekayat 2.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,ART Hekayat.sa,ART Hekayat.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,ARY Digital.sa,ARY Digital.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,ARY News Live.sa,ARY News Live.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,ARY Zindagae.sa,ARY Zindagae.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,BBC Arabic.sa,BBC Arabic.sa,49,28.5,100.0,آرت فور لايف,‫‫يسلط العديد من الأفراد من خلفيات متنوعة الضوء على جوانب فنية للثقافة العربية التي تتضمن تنوعا من الحداثة الأصلية التي تنعكس من خلال أنواع الفن الخاصة بهم.‬‬,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Bol Entertainment.sa,Bol Entertainment.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Bol News.sa,Bol News.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Boomerang HD.sa,Boomerang HD.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Cartoon Network Arabic.sa,Cartoon Network Arabic.sa,55,28.5,100.0,مستر بين: ذي أنيميتد سيريز,‫‫مستر بين الرجل العازب الدقيق في تفاصيل حياته والذي يعيش مع دبه البني المحشو تيدي، يجد طرقا غير تقليدية لأداء مهام تبدو عادية، وغالبا ما يقع في المشاكل مع مالكة منزله السيدة ويكيت.‬‬,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Cartoon Network HD.sa,Cartoon Network HD.sa,42,28.5,100.0,ناين لايفز,‫م7 ، ح4 : ‫يكتشف الجواسيس أن شخصا ما أو شيئا ما يحول العالم تدريجيا إلى ما يبدو موطنا لقطط عملاقة. في جامعة مالي، يعمل أليكس في مختبر الحيوانات مع امرأة غريبة الأطوار وهي فيلين ديون التي تجري أبحاثا مكثفة على القطط.‬‬,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,City 21.sa,City 21.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,City 42.sa,City 42.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Dawn News.sa,Dawn News.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Discover Pakistan.sa,Discover Pakistan.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Dunya News.sa,Dunya News.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Express Entertainment.sa,Express Entertainment.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Express News.sa,Express News.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Film World.sa,Film World.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,FILMAX.sa,FILMAX.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Geo Entertainment.sa,Geo Entertainment.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Geo Kahani.sa,Geo Kahani.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Geo News Live.sa,Geo News Live.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Geo Taiz.sa,Geo Taiz.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,GNN.sa,GNN.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Hum News.sa,Hum News.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Hum Sitaray.sa,Hum Sitaray.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,HUM TV.sa,HUM TV.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Iqraa.sa,Iqraa.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Kids Zone+.sa,Kids Zone+.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,Lahore News HD.sa,Lahore News HD.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,LTN Family.sa,LTN Family.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,M Plus HD.sa,M Plus HD.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,MBC 1 HD.sa,MBC 1 HD.sa,37,28.9,100.0,ست شباب,‫م1 ، ح5 : ‫يدرس ستة شباب خليجيين في أمريكا، ويواجهون تحديات مختلفة داخل الجامعة وخارجها، حيث يعيشون في شقة مشتركة.‬‬,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,MBC 2 HD.sa,MBC 2 HD.sa,19,28.6,100.0,أوشنز إليفن,‫‫يضع المحتال داني أوشن أنظاره على الكازينوهات الثلاثة الكبرى في لاس فيغاس التي يمتلكها الحبيب الحالي لزوجته السابقة بعد خروجه مباشرة من السجن.‬‬,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,MBC 3 HD.sa,MBC 3 HD.sa,102,28.3,100.0,أهلا سمسم,‫‫تتعاون مجموعة من الدمى المتحركة الظريفة مع رفاقها من البشر لتعليم الصغار العديد من القيم والمبادئ الهامة من خلال الموسيقى والفن والألعاب.‬‬,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,MBC 4 HD.sa,MBC 4 HD.sa,42,28.2,100.0,أنا أم,‫م2 ، ح207 : ‫تقرر كارسو العودة إلى منزل والدتها مع أطفالها الثلاثة وترك زوجها المؤذي، لكن يتوجب عليها أن تتعامل مع وضع عائلي صعب.‬‬,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,MBC Action HD.sa,MBC Action HD.sa,38,29.0,100.0,كوبا إيطاليا هايلايتس,‫‫أبرز أحداث أندية كرة قدم إيطالية محترفة تتنافس ضد بعضها في كأس إيطاليا للفوز بالبطولة المرموقة وتحقيق النصر.‬‬,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,MBC Bollywood.sa,MBC Bollywood.sa,27,29.0,100.0,أمنية وإن تحققت,‫م1 ، ح897 : ‫يجد طبيب شاب يكره الزواج نفسه عالقا في مثلث حب، عندما يبدأ في الوقوع في حب امرأة في حين تبدأ أختها غير الشقيقة في الوقوع في حبه.‬‬,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,MBC Drama HD.sa,MBC Drama HD.sa,30,29.0,100.0,ثري كنغدومز,‫م1 ، ح32 : ‫تدور أحداث القصة في عهد سلالة هان، مستعرضة العلاقة المعقدة والمعارك بين مملكة وي ومملكة شو ومملكة وو في الصين.‬‬,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,MBC Iraq HD.sa,MBC Iraq HD.sa,35,28.9,100.0,عودة خالتي,‫م1 ، ح5 : ‫تنشئ حميدة إمبراطورية أزياء بمفردها. لكن سعادتها لا تدوم طويلا عندما تعود لرعاية أبناء وبنات أختها المضطربين.‬‬,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia3,MBC Maser 2.sa,MBC Maser 2.sa,0,0,0.0,,,https://www.open-epg.com/files/saudiarabia3.xml
